robot_id,started_to_process_item_at,finished_processing_item_at,sector,robot_started_from,delivery_station,total_distance,processing_lasted_in_seconds,battery_used_for_task,battery_after_processing_items,amount_of_items_processed
robot_10c,1716215816,1716215847,2,"{'x': 48, 'y': 31}","{'x': 49, 'y': 0}",49.2190682315319,31,27.813556173396982,72.18644382660302,2
robot_3b,1716215825,1716215849,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",33.63191280618102,24,23.078038442415505,31.471918856871753,3
robot_2b,1716215832,1716215852,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",27.854519406478428,20,19.022128033044265,30.967318917343047,2
robot_10d,1716215836,1716215852,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",24.413111231467404,16,14.389653949969707,33.350060126955896,1
robot_11d,1716215821,1716215852,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",55.78530272392541,31,30.31104113239215,34.75733895148571,1
robot_2a,1716215776,1716215852,0,"{'x': 0, 'y': 14}","{'x': 17, 'y': 0}",119.0722586341074,76,76.12538618442889,23.874613815571124,8
robot_9d,1716215815,1716215853,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",68.75675782936904,38,38.33432008550008,13.158857376547212,2
robot_7d,1716215824,1716215853,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",52.0,29,28.39,39.1978361985027,1
robot_4b,1716215809,1716215855,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",78.50058106542413,46,44.84373275756216,32.220058495001624,3
robot_6d,1716215829,1716215855,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",43.60770167826726,26,25.254595161466497,36.24512859917435,2
robot_2d,1716215833,1716215856,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",36.57148185381898,23,21.586926817179712,25.541236337197887,2
robot_1c,1716215831,1716215856,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",35.36229100409642,25,22.10121060095183,37.499964815828115,3
robot_12c,1716215823,1716215856,2,"{'x': 50, 'y': 31}","{'x': 49, 'y': 0}",52.85785159941962,33,29.855833283832542,70.14416671616746,2
robot_7a,1716215808,1716215857,0,"{'x': 0, 'y': 19}","{'x': 17, 'y': 0}",72.12310569992879,49,49.209687258902065,50.790312741097935,5
robot_15d,1716215832,1716215857,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",45.34313619501854,25,25.011641618971908,39.11533901875016,1
robot_3a,1716215782,1716215858,0,"{'x': 0, 'y': 15}","{'x': 17, 'y': 0}",120.96966570243666,76,76.24551646299349,23.75448353700651,7
robot_3d,1716215823,1716215858,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",62.20820348066925,35,34.65864190862094,23.143834823717626,2
robot_13c,1716215826,1716215859,2,"{'x': 63, 'y': 16}","{'x': 49, 'y': 0}",51.642130770940994,33,29.228557716686684,70.77144228331332,2
robot_8d,1716215846,1716215859,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",20.0,13,12.15,33.35631398780213,1
robot_5b,1716215818,1716215859,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",67.9505685093657,41,40.52818166296973,28.518473489651143,3
robot_7b,1716215822,1716215859,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",65.60026461213651,37,37.15629172454008,33.628510957142694,3
robot_12d,1716215826,1716215861,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",61.32890386058162,35,34.32860334786792,31.79173425304162,2
robot_9a,1716215824,1716215862,0,"{'x': 0, 'y': 21}","{'x': 17, 'y': 0}",60.671213279482416,38,37.75048614031939,62.249513859680604,4
robot_4b,1716215858,1716215863,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",4.47213595499958,5,4.23606797749979,25.983990517501834,1
robot_13d,1716215828,1716215863,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",65.39113089708727,35,35.185998930271786,30.142735924151815,1
robot_4a,1716215789,1716215865,0,"{'x': 0, 'y': 16}","{'x': 17, 'y': 0}",118.41271071472649,76,75.64476596546355,24.355234034536444,7
robot_10b,1716215830,1716215865,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",55.93468948249148,35,34.5700240169496,33.337910227389656,3
robot_5c,1716215848,1716215867,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",27.784887978899608,19,15.892443989449804,13.758069071191374,1
robot_2c,1716215824,1716215867,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",69.1270874188386,43,39.106451306338066,29.449240657467058,3
robot_6b,1716215834,1716215867,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",56.20927214156269,33,32.49492442571908,23.015976788538474,2
robot_7b,1716215862,1716215868,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",2.8284271247461903,6,4.414213562373095,27.2142973947696,1
robot_14d,1716215830,1716215868,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",67.43470969648119,38,37.62846456391138,27.39134601019322,2
robot_14c,1716215828,1716215869,2,"{'x': 63, 'y': 17}","{'x': 49, 'y': 0}",65.67970912554185,41,36.33666941762131,63.6633305823787,2
robot_5a,1716215794,1716215869,0,"{'x': 0, 'y': 17}","{'x': 17, 'y': 0}",123.6948055946164,75,74.69615382853297,25.303846171467036,6
robot_8b,1716215841,1716215870,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",44.3780653323009,29,28.3437389942699,24.870811171399367,3
robot_11a,1716215832,1716215870,0,"{'x': 13, 'y': 0}","{'x': 17, 'y': 0}",59.26404031848434,38,37.93202015924217,62.06797984075783,3
robot_10d,1716215855,1716215870,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",23.34265008291055,15,14.88317162583954,16.466888501116355,2
robot_6c,1716215818,1716215871,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",86.5968045568783,53,48.09789977097924,16.717846139712904,3
robot_12b,1716215807,1716215871,1,"{'x': 15, 'y': 32}","{'x': 17, 'y': 63}",111.07243638470246,64,64.61149161476055,35.38850838523943,4
robot_7c,1716215829,1716215872,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",68.63798866908301,43,38.632297818911404,17.280719930972403,3
robot_11b,1716215837,1716215873,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",59.87958962508466,36,35.26426412639873,32.502681050641,3
robot_6a,1716215803,1716215873,0,"{'x': 0, 'y': 18}","{'x': 17, 'y': 0}",100.46972097174513,70,70.11628989931083,29.883710100689157,7
robot_9b,1716215828,1716215873,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",74.53360690551852,45,45.01899492459502,23.678397395525078,4
robot_11d,1716215853,1716215875,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",37.36308338453881,22,20.961764817653446,13.795574133832261,1
robot_12a,1716215836,1716215876,0,"{'x': 14, 'y': 0}","{'x': 17, 'y': 0}",61.23017810419505,40,38.849876189735,61.150123810265,4
robot_15b,1716215848,1716215876,1,"{'x': 18, 'y': 32}","{'x': 17, 'y': 63}",48.8793309063455,28,27.89091372186749,72.10908627813251,2
robot_3c,1716215834,1716215878,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",71.18608717703593,44,38.80781090446711,26.439629969575236,2
robot_4c,1716215838,1716215879,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",67.95237216173314,41,37.18457274070832,27.33360747753906,2
robot_14b,1716215844,1716215880,1,"{'x': 17, 'y': 32}","{'x': 17, 'y': 63}",61.331681847290895,36,34.99720175416107,65.00279824583893,2
robot_8c,1716215840,1716215880,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",62.156111230883575,40,35.7342670337247,18.832050508150182,3
robot_7a,1716215858,1716215883,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",38.8329756778952,25,23.4164878389476,27.373824902150336,1
robot_13b,1716215839,1716215884,1,"{'x': 16, 'y': 32}","{'x': 17, 'y': 63}",76.75083016687772,45,43.81453351848799,56.185466481512016,2
robot_11c,1716215845,1716215884,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",59.983259352685415,39,34.80003342930668,34.715986878550794,3
robot_9c,1716215842,1716215885,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",68.37537727842303,43,38.71369619395747,37.01980313587514,3
robot_16b,1716215851,1716215887,1,"{'x': 19, 'y': 32}","{'x': 17, 'y': 63}",64.79936734081545,36,35.858595426631084,64.14140457336892,2
robot_8a,1716215816,1716215888,0,"{'x': 0, 'y': 20}","{'x': 17, 'y': 0}",124.06527742980036,72,71.51551527096717,28.48448472903283,6
robot_21b,1716215867,1716215890,1,"{'x': 14, 'y': 63}","{'x': 17, 'y': 63}",33.86918181658592,23,22.176458640741917,77.82354135925807,3
robot_15a,1716215849,1716215891,0,"{'x': 18, 'y': 0}","{'x': 17, 'y': 0}",61.691921087769046,42,41.267125023861134,58.73287497613887,4
robot_10c,1716215849,1716215892,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",67.68192074332387,43,38.590493559719675,32.59595026688335,3
robot_15c,1716215851,1716215895,2,"{'x': 63, 'y': 18}","{'x': 49, 'y': 0}",70.83752017611718,44,40.41986453581496,59.58013546418505,3
robot_9a,1716215866,1716215897,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",45.97693617286196,31,29.98846808643098,29.26104577324962,3
robot_12c,1716215857,1716215897,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",67.08203932499369,40,35.54101966249684,34.60314705367062,1
robot_20b,1716215865,1716215898,1,"{'x': 13, 'y': 63}","{'x': 17, 'y': 63}",53.17999636372076,33,31.966196267979914,68.03380373202009,2
robot_18b,1716215859,1716215899,1,"{'x': 21, 'y': 32}","{'x': 17, 'y': 63}",66.01934959826846,40,39.330701112899106,60.66929888710089,3
robot_17b,1716215854,1716215900,1,"{'x': 20, 'y': 32}","{'x': 17, 'y': 63}",79.10674461787812,46,46.12212917670098,53.87787082329901,3
robot_14c,1716215870,1716215903,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",52.521391939819324,33,29.53111231556946,34.13221826680923,2
robot_13c,1716215861,1716215903,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",69.06123504790831,42,37.66891069081355,32.10253159249977,2
robot_23b,1716215873,1716215907,1,"{'x': 16, 'y': 63}","{'x': 17, 'y': 63}",57.61234083891014,34,33.21421453471713,66.78578546528287,2
robot_13b,1716215886,1716215907,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",35.4400902933387,21,20.72004514666935,34.46542133484267,1
robot_10a,1716215828,1716215910,0,"{'x': 12, 'y': 0}","{'x': 17, 'y': 0}",134.79733442252078,82,82.20653898753142,17.79346101246858,7
robot_19b,1716215863,1716215911,1,"{'x': 12, 'y': 63}","{'x': 17, 'y': 63}",83.14096895773072,48,46.979904800784055,53.02009519921596,3
robot_15a,1716215893,1716215911,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",27.202941017470888,18,17.601470508735446,40.13140446740343,1
robot_14b,1716215883,1716215914,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",54.61234083891014,31,30.65731141677666,32.34548682906227,2
robot_14c,1716215904,1716215916,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",17.08800749063506,12,10.54400374531753,23.5882145214917,1
robot_15b,1716215877,1716215917,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",63.16158263442067,40,39.08221404785045,33.02687223028206,3
robot_11a,1716215872,1716215917,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",74.24700592572519,45,44.32079715943208,16.747182681325743,3
robot_17b,1716215904,1716215921,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",24.166091947189145,17,15.083045973594572,35.79482484970444,1
robot_16b,1716215890,1716215921,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",50.75406540406274,31,29.737657160436513,32.403747412932404,2
robot_22b,1716215870,1716215923,1,"{'x': 15, 'y': 63}","{'x': 17, 'y': 63}",94.22375862781591,53,53.09993456255164,46.900065437448355,4
robot_12a,1716215881,1716215925,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",74.25436145405916,44,43.12718072702958,14.022943083235418,3
robot_13a,1716215839,1716215925,0,"{'x': 15, 'y': 0}","{'x': 17, 'y': 0}",139.11975554615597,86,86.50849069948103,13.491509300518963,7
robot_14a,1716215844,1716215928,0,"{'x': 16, 'y': 0}","{'x': 17, 'y': 0}",131.41736692988127,84,85.53803592099918,14.461964079000825,8
robot_18b,1716215906,1716215928,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",36.05551275463989,22,21.027756377319946,33.64154250978094,1
robot_27b,1716215896,1716215933,1,"{'x': 21, 'y': 63}","{'x': 17, 'y': 63}",60.70313098386126,37,35.757675083051055,64.24232491694895,2
robot_17a,1716215862,1716215934,0,"{'x': 20, 'y': 0}","{'x': 17, 'y': 0}",107.74704585992187,72,72.01283711270248,27.98716288729751,8
robot_15c,1716215896,1716215935,2,"{'x': 49, 'y': 0}","{'x': 49, 'y': 0}",63.72471620787942,39,35.25494567378878,24.325189790396266,2
robot_24b,1716215876,1716215937,1,"{'x': 18, 'y': 63}","{'x': 17, 'y': 63}",105.59872804939849,61,60.643934017128856,39.356065982871144,4
robot_16a,1716215854,1716215939,0,"{'x': 19, 'y': 0}","{'x': 17, 'y': 0}",139.53161696386186,85,84.79704796864043,15.202952031359573,7
robot_15a,1716215917,1716215940,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",35.14649799968007,23,21.57324899984004,13.55815546756339,2
robot_26b,1716215891,1716215947,1,"{'x': 20, 'y': 63}","{'x': 17, 'y': 63}",91.66803242594358,56,55.747669522694764,44.25233047730525,4
robot_20b,1716215900,1716215948,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",76.67263586315019,48,48.01472593997342,19.01907779204668,4
robot_25b,1716215883,1716215949,1,"{'x': 19, 'y': 63}","{'x': 17, 'y': 63}",118.22708357494872,66,65.1475069178806,34.85249308211938,4
robot_19b,1716215913,1716215949,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",57.003756802444876,36,35.915351671655124,16.104743527560835,4
robot_21b,1716215892,1716215951,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",100.37891359347455,59,58.4465784402645,18.37696291899356,4
robot_30b,1716215918,1716215952,1,"{'x': 31, 'y': 47}","{'x': 17, 'y': 63}",54.0763980669902,34,33.60533247904763,66.39466752095235,4
robot_23b,1716215909,1716215953,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",72.79299571239486,44,44.38454915199459,21.40123631328828,4
robot_22b,1716215925,1716215957,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",51.28734615477042,32,30.845489213544113,15.054576223904238,3
robot_18a,1716215875,1716215958,0,"{'x': 21, 'y': 0}","{'x': 17, 'y': 0}",138.9008450010217,83,83.482759766973,16.51724023302699,7
robot_29b,1716215916,1716215959,1,"{'x': 31, 'y': 46}","{'x': 17, 'y': 63}",70.44956441028641,43,43.24858502456092,56.75141497543909,3
robot_28b,1716215904,1716215960,1,"{'x': 31, 'y': 45}","{'x': 17, 'y': 63}",94.84723468016138,56,56.16789774298821,43.83210225701179,4
robot_24b,1716215942,1716215963,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",31.80124310143371,21,21.017775295855454,14.33829068701569,2
robot_23b,1716215955,1716215964,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",11.661903789690601,9,7.830951894845301,12.570284418442979,1
robot_28a,1716215944,1716215965,0,"{'x': 31, 'y': 13}","{'x': 17, 'y': 0}",33.3441186537168,21,19.672059326858403,80.3279406731416,1
robot_25b,1716215951,1716215967,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",23.198475943853236,16,15.761487779322499,18.09100530279688,2
robot_27b,1716215935,1716215970,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",58.87676559029855,35,34.96854212569568,28.273782791253268,3
robot_19a,1716215905,1716215972,0,"{'x': 13, 'y': 31}","{'x': 17, 'y': 0}",115.08313721945078,67,66.57141721253325,33.428582787466745,5
robot_26b,1716215949,1716215976,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",40.696264734192994,27,26.693132367096496,16.55919811020875,3
robot_31b,1716215940,1716215979,1,"{'x': 31, 'y': 48}","{'x': 17, 'y': 63}",65.0543223584561,39,37.82845655469025,62.17154344530976,3
robot_28b,1716215965,1716215980,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",21.540659228538015,15,13.770329614269007,26.06177264274278,1
robot_23a,1716215932,1716215982,0,"{'x': 17, 'y': 31}","{'x': 17, 'y': 0}",83.52474689016373,50,48.96417780578797,51.03582219421203,3
robot_20a,1716215916,1716215983,0,"{'x': 14, 'y': 31}","{'x': 17, 'y': 0}",104.25643672034826,67,67.49136847782958,32.50863152217042,5
robot_25a,1716215939,1716215988,0,"{'x': 19, 'y': 31}","{'x': 17, 'y': 0}",68.66805982349636,49,48.82618365688678,51.17381634311322,5
robot_21a,1716215923,1716215991,0,"{'x': 15, 'y': 31}","{'x': 17, 'y': 0}",105.35764297117561,68,67.6481997164484,32.35180028355159,6
robot_29b,1716215961,1716215994,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",53.64357951174952,33,32.19616209329951,23.555252882139584,3
robot_22a,1716215929,1716215995,0,"{'x': 16, 'y': 31}","{'x': 17, 'y': 0}",112.99602291563252,66,66.08522563314531,33.91477436685469,5
robot_30b,1716215954,1716215995,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",68.65680850784422,41,40.85106497860077,24.543602542351586,3
robot_32b,1716215946,1716215996,1,"{'x': 31, 'y': 49}","{'x': 17, 'y': 63}",84.11579369067077,50,50.174579280731024,49.825420719268976,4
robot_24a,1716215935,1716216002,0,"{'x': 18, 'y': 31}","{'x': 17, 'y': 0}",99.1886120335173,67,67.10884862945134,32.89115137054865,7
robot_35b,1716215965,1716216003,1,"{'x': 31, 'y': 52}","{'x': 17, 'y': 63}",56.11381016724714,38,37.70353285928105,62.29646714071896,4
robot_23a,1716215986,1716216003,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",26.076809620810597,17,16.038404810405297,31.997417383806734,1
robot_25a,1716215995,1716216007,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",18.439088914585774,12,11.219544457292887,33.95427188582033,1
robot_26a,1716215946,1716216014,0,"{'x': 20, 'y': 31}","{'x': 17, 'y': 0}",104.50610960885064,68,67.49442183758012,32.50557816241986,7
robot_34b,1716215962,1716216014,1,"{'x': 31, 'y': 51}","{'x': 17, 'y': 63}",89.9818394631332,52,51.74651680357158,48.253483196428434,4
robot_33b,1716215958,1716216018,1,"{'x': 31, 'y': 50}","{'x': 17, 'y': 63}",108.03266658701403,60,59.88989742051494,40.11010257948506,3
robot_31b,1716215980,1716216019,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",65.62013250857119,39,38.37329527083393,23.79824817447583,3
robot_27a,1716215953,1716216021,0,"{'x': 21, 'y': 31}","{'x': 17, 'y': 0}",107.37428156380147,68,66.86838647150466,33.13161352849536,6
robot_28a,1716215967,1716216024,0,"{'x': 17, 'y': 0}","{'x': 17, 'y': 0}",95.65871993349138,57,56.334096626355795,22.993844046785796,4
robot_32b,1716215998,1716216025,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",46.53311532635884,27,26.34733513528644,22.47808558398254,2
robot_29a,1716215957,1716216031,0,"{'x': 31, 'y': 14}","{'x': 17, 'y': 0}",108.23362674619932,74,73.20257451323735,26.79742548676264,7
robot_30a,1716215962,1716216040,0,"{'x': 31, 'y': 15}","{'x': 17, 'y': 0}",120.0262401052633,78,77.28278982579226,22.717210174207736,8
robot_34b,1716216016,1716216043,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",47.70744176750625,27,25.853720883753127,21.399762312675307,1
robot_35b,1716216005,1716216044,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",65.99142341405897,39,38.9242419356977,22.37222520502126,4
robot_31a,1716215971,1716216049,0,"{'x': 31, 'y': 16}","{'x': 17, 'y': 0}",132.62347964063977,78,77.02728244605422,22.972717553945785,6
robot_32a,1716215982,1716216058,0,"{'x': 31, 'y': 17}","{'x': 17, 'y': 0}",130.68542568464775,76,75.8039947225209,24.196005277479102,5
robot_33a,1716215989,1716216063,0,"{'x': 31, 'y': 18}","{'x': 17, 'y': 0}",107.48872085363533,74,73.13178683368886,26.868213166311136,7
robot_34a,1716215994,1716216069,0,"{'x': 31, 'y': 19}","{'x': 17, 'y': 0}",116.26764712832954,75,74.94272082613627,25.057279173863733,7
robot_35a,1716216002,1716216072,0,"{'x': 31, 'y': 20}","{'x': 17, 'y': 0}",114.98134773385124,70,69.60423612769405,30.39576387230595,6
robot_4d,1716216102,1716216118,3,"{'x': 32, 'y': 50}","{'x': 49, 'y': 63}",25.687515451078816,16,15.033494385149512,84.96650561485049,1
robot_9d,1716216079,1716216120,3,"{'x': 47, 'y': 63}","{'x': 49, 'y': 63}",73.71272881980056,41,40.53551829526059,59.464481704739406,2
robot_3d,1716216105,1716216121,3,"{'x': 32, 'y': 49}","{'x': 49, 'y': 63}",25.165525060596437,16,14.777762530298219,85.22223746970178,1
robot_1d,1716216101,1716216125,3,"{'x': 32, 'y': 47}","{'x': 49, 'y': 63}",40.42937443274405,24,23.440186662047616,76.55981333795238,2
robot_2d,1716216104,1716216125,3,"{'x': 32, 'y': 48}","{'x': 49, 'y': 63}",36.878955309548026,21,20.59892984196503,79.40107015803497,1
robot_10d,1716216106,1716216126,3,"{'x': 48, 'y': 63}","{'x': 49, 'y': 63}",33.847967511178496,20,19.182053513600525,80.81794648639948,1
robot_5d,1716216112,1716216130,3,"{'x': 47, 'y': 32}","{'x': 49, 'y': 63}",31.068883707497267,18,17.970475109361093,82.02952489063891,1
robot_11d,1716216108,1716216133,3,"{'x': 50, 'y': 63}","{'x': 49, 'y': 63}",42.03329637837291,25,24.441648189186456,75.55835181081355,2
robot_12d,1716216109,1716216136,3,"{'x': 51, 'y': 63}","{'x': 49, 'y': 63}",48.36647640050711,27,26.539784129973697,73.4602158700263,1
robot_6d,1716216118,1716216137,3,"{'x': 48, 'y': 32}","{'x': 49, 'y': 63}",31.6989622634485,19,17.963717728312208,82.0362822716878,1
robot_4b,1716216110,1716216137,1,"{'x': 0, 'y': 48}","{'x': 17, 'y': 63}",42.57723174470419,27,26.94819635454052,73.05180364545947,3
robot_2b,1716216105,1716216140,1,"{'x': 0, 'y': 46}","{'x': 17, 'y': 63}",56.60639888276361,35,35.00634504227362,64.99365495772638,3
robot_5c,1716216092,1716216140,2,"{'x': 47, 'y': 0}","{'x': 49, 'y': 0}",77.69603428675741,48,44.040587883884605,55.95941211611539,3
robot_13d,1716216116,1716216140,3,"{'x': 63, 'y': 48}","{'x': 49, 'y': 63}",41.983121237542335,24,23.339483023913466,76.66051697608654,1
robot_10d,1716216130,1716216142,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",17.08800749063506,12,10.672163801497295,67.14578268490219,1
robot_1d,1716216127,1716216142,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",24.413111231467404,15,14.389653949969707,61.17015938798267,1
robot_8c,1716216110,1716216142,2,"{'x': 51, 'y': 0}","{'x': 49, 'y': 0}",49.14489834496918,32,28.902297622534,71.097702377466,3
robot_8d,1716216124,1716216143,3,"{'x': 50, 'y': 32}","{'x': 49, 'y': 63}",31.765806956121434,19,18.30530731327058,81.69469268672943,1
robot_3d,1716216123,1716216143,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",34.058772731852805,20,19.2848271614153,64.93741030828647,1
robot_7d,1716216121,1716216144,3,"{'x': 49, 'y': 32}","{'x': 49, 'y': 63}",37.705539131982015,23,22.232242885211214,77.76775711478878,2
robot_11d,1716216135,1716216145,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",14.422205101855956,10,9.319269089191899,65.23908272162166,1
robot_7c,1716216102,1716216145,2,"{'x': 50, 'y': 0}","{'x': 49, 'y': 0}",68.0982429122304,43,39.10236831288461,60.89763168711539,3
robot_4d,1716216120,1716216147,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",48.041648597857254,27,26.381136663412555,57.585368951437935,1
robot_7b,1716216117,1716216150,1,"{'x': 0, 'y': 51}","{'x': 17, 'y': 63}",54.59784505423286,33,32.7539175263822,67.2460824736178,3
robot_3b,1716216103,1716216151,1,"{'x': 0, 'y': 47}","{'x': 17, 'y': 63}",82.01695193734889,48,47.7515590323619,52.24844096763809,3
robot_6c,1716216099,1716216153,2,"{'x': 48, 'y': 0}","{'x': 49, 'y': 0}",88.13395028102033,54,48.98430305034348,51.015696949656515,3
robot_1b,1716216098,1716216154,1,"{'x': 0, 'y': 45}","{'x': 17, 'y': 63}",92.84155327978664,56,55.052823707263364,44.94717629273664,5
robot_14d,1716216136,1716216156,3,"{'x': 63, 'y': 49}","{'x': 49, 'y': 63}",32.98878739591428,20,18.665420011722013,81.334579988278,1
robot_13d,1716216142,1716216157,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",22.80350850198276,15,13.57278056475625,62.08773641133029,1
robot_2d,1716216129,1716216158,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",49.20399239946538,29,28.03669985948232,48.36437029855264,2
robot_2c,1716216120,1716216158,2,"{'x': 32, 'y': 16}","{'x': 49, 'y': 0}",58.84191551081362,38,33.956382041877845,66.04361795812214,3
robot_1c,1716216117,1716216158,2,"{'x': 32, 'y': 15}","{'x': 49, 'y': 0}",65.58272028426212,41,37.472288407255206,62.527711592744794,3
robot_5d,1716216132,1716216160,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",48.373546489791295,28,26.549574843569083,54.47995004706983,1
robot_9b,1716216120,1716216160,1,"{'x': 0, 'y': 53}","{'x': 17, 'y': 63}",65.34030305763596,40,39.06604346970897,60.933956530291034,3
robot_9d,1716216125,1716216161,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",63.32213826459669,36,35.27556001348355,20.188921691255857,2
robot_1a,1716216088,1716216164,0,"{'x': 0, 'y': 13}","{'x': 17, 'y': 0}",121.79909876746014,76,76.18609743611044,23.813902563889563,8
robot_15d,1716216136,1716216165,3,"{'x': 63, 'y': 50}","{'x': 49, 'y': 63}",48.56218812976053,29,27.68420695229519,72.3157930477048,2
robot_1b,1716216156,1716216166,1,"{'x': 17, 'y': 63}","{'x': 17, 'y': 63}",11.661903789690601,10,8.8309518948453,35.116224397891344,1
robot_12d,1716216137,1716216166,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",50.99019513592785,29,27.877524031483382,45.58269183854292,1
robot_6b,1716216114,1716216166,1,"{'x': 0, 'y': 50}","{'x': 17, 'y': 63}",87.21155958264369,52,51.53375829978227,48.46624170021771,4
robot_3c,1716216129,1716216166,2,"{'x': 32, 'y': 17}","{'x': 49, 'y': 0}",58.5155126399838,37,33.696162524327555,66.30383747567244,3
robot_5b,1716216112,1716216167,1,"{'x': 0, 'y': 49}","{'x': 17, 'y': 63}",96.23940299109738,55,55.18428653660304,44.81571346339696,3
robot_6d,1716216138,1716216169,3,"{'x': 49, 'y': 63}","{'x': 49, 'y': 63}",55.46169849544819,31,30.146811986439957,51.88947028524784,1
